rentree_scolaire,denomination_principale_x,secteur,nombre_d_eleves,latitude,longitude,appariement,nature_uai_libe,numero_uai,code_departement
2020,LYCEE POLYVALENT,PUBLIC,98,46.292347295313554,2.734951132317106,Parfaite,LYCEE POLYVALENT,0031044U,003
2020,LGT LYCEE DES METIERS,PUBLIC,1557,46.13183426472429,3.441219561272604,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0030051P,003
2020,LYCEE GENERAL PRIVE,PRIVE,325,46.134510066225005,3.457950365917865,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0030072M,3
2020,LYCEE POLYVALENT,PUBLIC,256,46.12703846846079,3.4457605558974187,Parfaite,LYCEE POLYVALENT,0031082K,003
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,43,46.10001415611906,3.194069518816237,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0030073N,003
2020,LYCEE GENERAL,PUBLIC,1033,46.33888967096181,2.609977258986727,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0030025L,003
2020,LPO LYCEE DES METIERS,PUBLIC,887,46.3347260637337,2.5776894520201377,Parfaite,LYCEE POLYVALENT,0030026M,3
2020,LYCEE GENERAL PRIVE,PRIVE,66,46.34121000750971,2.6080793430374443,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0030445T,3
2020,LYCEE GENERAL,PUBLIC,1051,46.5688932701685,3.3279897502624785,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0030036Y,003
2020,LYCEE GENERAL PRIVE,PRIVE,104,46.56289643067923,3.3295097594060907,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0030084A,003
2020,LYCEE TECHNOLOGIQUE PRIVE,PRIVE,75,46.56648012042357,3.3357393730290905,Parfaite,LYCEE D ENSEIGNEMENT TECHNOLOGIQUE,0031041R,003
2020,LYCEE GENERAL,PUBLIC,354,46.311362925956864,3.293270560608569,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0030044G,3
2020,LPO LYCEE DES METIERS,PUBLIC,478,46.56742606840772,3.3570105269385504,Parfaite,LYCEE POLYVALENT,0030038A,3
2020,LPO LYCEE DES METIERS,PUBLIC,713,44.93647192501501,2.4525295902159927,Parfaite,LYCEE POLYVALENT,0150006A,15
2020,LYCEE POLYVALENT PRIVE,PRIVE,95,44.93154135603112,2.446330072496317,MANUEL,LYCEE POLYVALENT,0150047V,015
2020,LYCEE GENERAL,PUBLIC,710,44.92778285964079,2.439440592922277,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0150646W,015
2020,LYCEE POLYVALENT PRIVE,PRIVE,131,44.91492261677949,2.435849985504045,Parfaite,LYCEE POLYVALENT,0150760V,15
2020,LPO LYCEE DES METIERS,PUBLIC,231,45.2133038762988,2.340640464415876,Parfaite,LYCEE POLYVALENT,0150747F,015
2020,LYCEE POLYVALENT,PUBLIC,452,45.0352036275507,3.0819798437208243,Parfaite,LYCEE POLYVALENT,0150030B,015
2020,LYCEE GENERAL PRIVE,PRIVE,39,45.03502099330704,3.0865497308927643,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0150051Z,015
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,480,45.28922422306507,3.3817200095439137,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0430003V,43
2020,LYCEE POLYVALENT PRIVE,PRIVE,206,45.29104323529904,3.3882295451355,Parfaite,LYCEE POLYVALENT,0430053Z,043
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,465,45.05434934112828,3.912939863645822,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0430055B,43
2020,LPO LYCEE DES METIERS,PUBLIC,478,45.036889020655344,3.893034181432374,Parfaite,LYCEE POLYVALENT,0430020N,043
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1046,45.04881318010798,3.894879544409612,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0430021P,043
2020,LPO PRIVE LYCEE DES METIERS,PRIVE,73,45.04533423775649,3.886500607014267,Parfaite,LYCEE POLYVALENT,0430098Y,43
2020,LYCEE GENERAL PRIVE,PRIVE,232,45.04646321743888,3.8820995357825057,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0430968U,043
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,769,45.2922031216956,4.185345034172885,DIFF_TYPE,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0430058E,043
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,944,45.2850776993492,4.1749676623983065,COMMUNE,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0430947W,043
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,211,45.14205996109813,4.121825134508434,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0430065M,043
2020,LYCEE POLYVALENT,PUBLIC,269,45.12962176449184,4.123309377700316,Correcte,LYCEE POLYVALENT,0430953C,043
2020,LYCEE POLYVALENT,PUBLIC,289,45.54556862840989,3.746340336601179,Parfaite,LYCEE POLYVALENT,0630001J,63
2020,LYC GEN TECH PRIVE DES METIERS,PRIVE,360,45.77714923513804,3.0671605345137243,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0631070W,063
2020,LPO LYCEE DES METIERS,PUBLIC,681,45.776718414488506,3.0506505466708926,Parfaite,LYCEE POLYVALENT,0631669X,063
2020,LYCEE GENERAL,PUBLIC,991,45.77527763699142,3.09415000234277,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0630018C,063
2020,LYCEE INTERNATIONAL,PUBLIC,1378,45.77743997678379,3.094910386297031,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0630019D,063
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,832,45.782122911195664,3.086591459161354,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0630020E,63
2020,LPO LYCEE DES METIERS,PUBLIC,733,45.76306434162292,3.131089759662574,Parfaite,LYCEE POLYVALENT,0630021F,63
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,944,45.80114293752303,3.1095495845124868,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0630077S,63
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,653,45.78039091847032,3.092700576094103,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0631068U,063
2020,LYC GEN TECH PRIVE DES METIERS,PRIVE,406,45.77129443520288,3.09015039796733,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0631074A,063
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,575,45.78448799108015,3.082459817809683,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0631075B,063
2020,LYCEE GENERAL PRIVE,PRIVE,361,45.77856403786448,3.092440125010492,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0631847R,63
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1421,45.74467799698602,3.2117593658249417,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0631861F,63
2020,LYCEE GENERAL PRIVE,PRIVE,113,45.753262896329296,3.529120568182897,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0631032E,063
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,980,45.55103226209732,3.2471398648941263,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0630034V,063
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,241,45.54097737448315,3.2484405772463822,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0631033F,063
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1267,45.886271938210406,3.1158203510763345,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0630052P,063
2020,LP LYCEE DES METIERS,PUBLIC,11,45.90159121339177,3.1065801477949333,Parfaite,LYCEE PROFESSIONNEL,0630054S,063
2020,LYCEE GENERAL PRIVE,PRIVE,262,45.8927088852354,3.10832972256231,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0631034G,63
2020,LPO LYCEE DES METIERS,PUBLIC,349,45.880202651625,3.112210452427746,Correcte,LYCEE POLYVALENT,0631985R,063
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,684,45.86129625066164,3.541290141535552,Moyenne,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0630068G,063
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,311,45.863072441897856,3.5299997868443653,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0630069H,63
2020,LPO LYCEE DES METIERS,PUBLIC,1008,45.24807240393067,4.6724097057729805,Parfaite,LYCEE POLYVALENT,0070001N,7
2020,LYCEE GENERAL ET TECHNOL PR,PRIVE,1145,45.2424974684928,4.678119598542129,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0071126L,007
2020,LYCEE POLYVALENT,PUBLIC,761,44.61969939913845,4.383130418390217,Parfaite,LYCEE POLYVALENT,0070003R,7
2020,LYCEE POLYVALENT,PUBLIC,248,44.62549000882487,4.389079764646354,Moyenne,LYCEE POLYVALENT,0070004S,007
2020,LYC GEN TECH PRIVE,PRIVE,639,44.61628422087675,4.3882996031694,Parfaite,LYCEE POLYVALENT,0070064G,007
2020,LYCEE GENERAL ET TECHNOL PR,PRIVE,456,44.37418647785008,4.644930459985576,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0070066J,007
2020,LYCEE POLYVALENT,PUBLIC,293,44.90897194714357,4.42642993040606,Parfaite,LYCEE POLYVALENT,0071397F,7
2020,LYCEE POLYVALENT,PUBLIC,399,44.537699356914565,4.689608488338841,Correcte,LYCEE POLYVALENT,0071351F,7
2020,LYCEE POLYVALENT,PUBLIC,736,44.72968129652632,4.594129814658915,Parfaite,LYCEE POLYVALENT,0070021K,7
2020,LYC GEN TECH PRIVE,PRIVE,176,44.73574359791873,4.600979592113581,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0070069M,007
2020,LPO LYCEE DES METIERS,PUBLIC,768,45.06672407367518,4.835779838829748,Parfaite,LYCEE POLYVALENT,0070029U,007
2020,LPO PR,PRIVE,495,45.06391563376352,4.8353038977479805,Correcte,LYCEE POLYVALENT,0070071P,7
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,775,44.95562246835805,4.89821977384518,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0261277X,026
2020,LYCEE GENERAL PRIVE,PRIVE,409,45.216353134267365,4.940459801433752,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0260063C,026
2020,LYCEE POLYVALENT,PUBLIC,366,44.7315858891416,5.01465765405813,Correcte,LYCEE POLYVALENT,0260006R,26
2020,LYCEE POLYVALENT PRIVE,PRIVE,160,44.725857334078206,5.023493873817722,Correcte,LYCEE POLYVALENT,0260072M,026
2020,LYCEE GENERAL,PUBLIC,242,44.75677988240906,5.366639067119506,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0260008T,026
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1319,44.55451964466936,4.745179968794982,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0260015A,26
2020,LYCEE GENERAL PRIVE,PRIVE,207,44.55026006211461,4.774189881138587,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0260064D,026
2020,LPO LYCEE DES METIERS,PUBLIC,598,44.57096804011884,4.759670147265784,Parfaite,LYCEE POLYVALENT,0260113G,026
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,573,44.3626958532351,5.139544421992023,Moyenne,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0260017C,026
2020,LYCEE POLYVALENT,PUBLIC,739,44.379670788540814,4.698690267573211,Correcte,LYCEE POLYVALENT,0260019E,026
2020,LYCEE GENERAL,PUBLIC,1050,45.04517722144815,5.058420585863855,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0260022H,026
2020,LPO LYCEE DES METIERS,PUBLIC,676,45.05003306959538,5.040003853018236,Parfaite,LYCEE POLYVALENT,0260023J,026
2020,LYCEE GENERAL PRIVE,PRIVE,368,45.046828160556124,5.040706521207118,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0260066F,026
2020,LPO LYCEE DES METIERS,PUBLIC,400,45.19419133466614,4.815877923811152,Correcte,LYCEE POLYVALENT,0261397C,026
2020,LYCEE GENERAL,PUBLIC,780,44.9277321931781,4.8873199574135056,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0260034W,026
2020,LYCEE GENERAL,PUBLIC,829,44.92395391925606,4.902700475231449,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0260035X,026
2020,LYCEE GENERAL PRIVE,PRIVE,706,44.930564247636966,4.908699779900114,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0260069J,026
2020,LYCEE GENERAL PRIVE,PRIVE,343,44.92477490747327,4.889579645600112,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0260071L,026
2020,LYC TECHNOL PRIVE,PRIVE,428,44.93157684683898,4.9088394774146735,Parfaite,LYCEE D ENSEIGNEMENT TECHNOLOGIQUE,0260074P,26
2020,LPO LYCEE DES METIERS,PUBLIC,1373,44.9181862451772,4.916908181249479,Correcte,LYCEE POLYVALENT,0261505V,26
2020,LYCEE GENERAL PRIVE,PRIVE,71,46.27783679931182,6.721209675763305,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0741443S,074
2020,LYCEE GENERAL,PUBLIC,1368,45.90592303022749,6.127643950443313,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0740003B,074
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1575,45.89762703565694,6.120845977398142,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0740005D,074
2020,LYCEE PROFESSIONNEL,PUBLIC,21,45.90672030384347,6.129380333932387,Parfaite,LYCEE PROFESSIONNEL,0740054G,074
2020,LYCEE GENERAL ET TECHNOL PR,PRIVE,802,45.89179441324233,6.123654370013513,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0740082M,074
2020,LYCEE POLYVALENT,PRIVE,185,45.8934038097504,6.100881116690109,Correcte,LYCEE POLYVALENT,0741101V,074
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1273,45.89615024076728,6.095865249684925,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0741418P,074
2020,LYCEE POLYVALENT,PUBLIC,1043,46.19072045716555,6.242329436698528,Correcte,LYCEE POLYVALENT,0740009H,074
2020,LYCEE POLYVALENT,PUBLIC,1053,46.18247485830235,6.246310313395962,Moyenne,LYCEE POLYVALENT,0741476C,074
2020,LPO LYCEE DES METIERS,PUBLIC,1295,45.93796842252024,6.132704943451557,Parfaite,LYCEE POLYVALENT,0740006E,074
2020,LPO LYCEE DES METIERS,PUBLIC,799,46.078638873717416,6.411200356672231,Parfaite,LYCEE POLYVALENT,0740013M,074
2020,LYCEE POLYVALENT,PUBLIC,322,45.9262067092714,6.872170569445059,Parfaite,LYCEE POLYVALENT,0741669M,74
2020,LPO LYCEE DES METIERS,PUBLIC,1353,46.06198229196918,6.578689766415864,Parfaite,LYCEE POLYVALENT,0740017S,074
2020,LYCEE POLYVALENT PRIVE,PRIVE,200,46.05938926109,6.5786503235772935,Correcte,LYCEE POLYVALENT,0740143D,074
2020,LYCEE POLYVALENT,PUBLIC,722,46.39968882854927,6.578619470766813,Parfaite,LYCEE POLYVALENT,0740051D,074
2020,LYC GEN TECH PRIVE,PRIVE,618,46.07286023247882,6.298809354987285,Parfaite,LYCEE POLYVALENT,0740092Y,074
2020,LPO LYCEE DES METIERS,PUBLIC,1047,45.90729901579288,6.706550621629984,Parfaite,LYCEE POLYVALENT,0740027C,074
2020,LPO PR,PRIVE,295,45.86808007848181,5.944719429851986,Parfaite,LYCEE POLYVALENT,0741469V,074
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1207,45.87019463029226,5.933510386284722,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0741532N,074
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,993,46.14104822835477,6.069930410150262,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0740037N,074
2020,LYCEE GENERAL PRIVE,PRIVE,270,46.142906656336734,6.079772076802274,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0740097D,074
2020,LYCEE GENERAL ET TECHNOL  PR,PRIVE,268,45.94071476052539,6.642640313173909,Moyenne,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0740098E,074
2020,LYCEE GENERAL PRIVE,PRIVE,324,45.88479403769194,6.330090223869794,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0740099F,074
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1571,46.36472200779166,6.471389493523331,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0740046Y,074
2020,LPO LYCEE DES METIERS,PUBLIC,270,46.37215736744718,6.47513958636992,Parfaite,LYCEE POLYVALENT,0740047Z,074
2020,LYCEE GENERAL ET TECHNOL PR,PRIVE,649,46.37751280433491,6.484010390884023,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0740100G,074
2020,LYCEE TECHNO PR,PRIVE,156,46.37281682938603,6.483360565952175,Parfaite,LYCEE D ENSEIGNEMENT TECHNOLOGIQUE,0741307U,074
2020,LYCEE GENERAL PRIVE,PRIVE,478,46.204795607667904,6.2495096744453225,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0740104L,074
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1721,45.59087367047759,5.269709493215446,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0380008C,038
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1198,45.14620717334296,5.717149823733709,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0382920T,38
2020,LYC TECHNO PRIVE DES METIERS,PRIVE,40,45.17381525602712,5.725739848992092,Parfaite,LYCEE D ENSEIGNEMENT TECHNOLOGIQUE,0380018N,038
2020,LYCEE GENERAL,PUBLIC,877,45.18777900808305,5.725080166422062,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0380027Y,38
2020,LYCEE GENERAL,PUBLIC,481,45.1897900833364,5.730420083700895,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0380028Z,038
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,960,45.178540489180754,5.710769624137293,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0380029A,38
2020,LYCEE POLYVALENT,PUBLIC,576,45.179271500164944,5.73108012632277,Mauvaise,LYCEE POLYVALENT,0380032D,38
2020,LYCEE POLYVALENT,PUBLIC,464,45.17098601541509,5.708619688817393,Parfaite,LYCEE POLYVALENT,0380033E,38
2020,LPO LYCEE DES METIERS,PUBLIC,636,45.168709708791496,5.707230540220357,Parfaite,LYCEE POLYVALENT,0380034F,38
2020,LPO LYCEE DES METIERS,PUBLIC,159,45.167654624582966,5.7093496046541405,Parfaite,LYCEE POLYVALENT,0380035G,38
2020,LYCEE POLYVALENT,PUBLIC,857,45.175991459385486,5.745130294801511,Parfaite,LYCEE POLYVALENT,0381603L,038
2020,LYCEE GENERAL ET TECHNOL PR,PRIVE,752,45.18902348692839,5.735309545299933,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0381666E,038
2020,LYCEE GENERAL PRIVE,PRIVE,371,45.17418391029935,5.73287946389296,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0381803D,38
2020,LYCEE GENERAL,PUBLIC,495,45.19474518280158,5.711649741387096,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0383242T,038
2020,LYCEE POLYVALENT,PUBLIC,755,45.39033861712563,5.264660167977993,Parfaite,LYCEE POLYVALENT,0380014J,038
2020,LYCEE GENERAL PRIVE,PRIVE,357,45.39194986308959,5.254850562131002,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0381660Y,038
2020,LYCEE POLYVALENT,PUBLIC,357,44.90330321730095,5.784139590184829,Parfaite,LYCEE POLYVALENT,0380049X,038
2020,LPO LYCEE DES METIERS,PUBLIC,624,45.56434764470551,5.441979352865536,Parfaite,LYCEE POLYVALENT,0380073Y,038
2020,LYCEE POLYVALENT,PUBLIC,104,45.205745964651854,5.748965995220652,Parfaite,LYCEE POLYVALENT,0381630R,038
2020,LYCEE POLYVALENT PRIVE,PRIVE,813,45.19856559870427,5.751622260035766,Moyenne,LYCEE POLYVALENT,0383208F,038
2020,LYCEE GENERAL PRIVE,PRIVE,267,45.37234381644459,4.800909628177078,Correcte,LYCEE D ENSEIGNEMENT GENERAL,0381670J,038
2020,LYCEE POLYVALENT,PUBLIC,787,45.54080759174159,5.670090381791166,Parfaite,LYCEE POLYVALENT,0380053B,038
2020,LYCEE POLYVALENT,PUBLIC,1027,45.62340433016974,5.2179902077935125,Parfaite,LYCEE POLYVALENT,0382895R,038
2020,LYCEE POLYVALENT,PUBLIC,1178,45.2153202062616,5.78309940182414,Parfaite,LYCEE POLYVALENT,0382863F,38
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,930,45.320921175105006,5.58568057733986,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0383119J,38
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,807,45.67325436094174,5.47673970444212,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0383069E,038
2020,LPO PR,PRIVE,1222,45.56465144484297,5.306408439026458,Parfaite,LYCEE POLYVALENT,0383072H,038
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,998,45.43548044970956,6.016473602915758,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0382270L,38
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1044,45.75234306615746,5.170970629305736,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0382838D,038
2020,LYCEE POLYVALENT,PUBLIC,599,45.36785405657831,4.802020377401557,Parfaite,LYCEE POLYVALENT,0381599G,038
2020,LYCEE POLYVALENT,PUBLIC,657,45.15764989112699,5.317670220840364,Moyenne,LYCEE POLYVALENT,0380063M,038
2020,LYCEE POLYVALENT PRIVE,PRIVE,36,45.17422634096718,5.76316938030986,Parfaite,LYCEE POLYVALENT,0382170C,038
2020,LPO LYCEE DES METIERS,PUBLIC,873,45.17341324185975,5.761840086943631,Parfaite,LYCEE POLYVALENT,0382203N,038
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1179,45.18128440481084,5.6944515778768015,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0382780R,038
2020,LYCEE POLYVALENT,PUBLIC,1428,45.53627419381455,4.858300458977716,Correcte,LYCEE POLYVALENT,0380081G,038
2020,LPO LYCEE DES METIERS,PUBLIC,555,45.50418583124869,4.854611963594225,Parfaite,LYCEE POLYVALENT,0380083J,38
2020,LYCEE POLYVALENT PRIVE,PRIVE,834,45.52340385856063,4.87088436278563,Correcte,LYCEE POLYVALENT,0381678T,038
2020,LYCEE GENERAL ET TECHNOL PR,PRIVE,554,45.527233985057066,4.876969731491696,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0382854W,038
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,901,45.25089723732897,5.8987094503503,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0383263R,038
2020,LYCEE CLIMATIQUE,PUBLIC,397,45.0627738864648,5.555379806541549,Parfaite,LYCEE CLIMATIQUE,0380097Z,038
2020,LPO LYCEE DES METIERS,PUBLIC,1018,45.60871567430059,5.155279352473343,Parfaite,LYCEE POLYVALENT,0382440W,038
2020,LYCEE GEN.ET TECHNOL.PRIVE,PRIVE,26,45.72411043386359,5.214622963175156,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0383550C,038
2020,LPO LYCEE DES METIERS,PUBLIC,884,45.067500887743286,5.769669884644585,Parfaite,LYCEE POLYVALENT,0380089R,038
2020,LYCEE POLYVALENT,PUBLIC,1004,45.37067408250176,5.589539409297427,Parfaite,LYCEE POLYVALENT,0380091T,38
2020,LYCEE POLYVALENT,PUBLIC,920,45.36065971064137,5.599630597517303,Correcte,LYCEE POLYVALENT,0380092U,038
2020,LYCEE GENERAL ET TECHNOL PR,PRIVE,540,45.36742101506718,5.5956788759303775,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0381683Y,038
2020,LYCEE POLYVALENT,PUBLIC,1019,45.66641375975947,5.912070279033946,Correcte,LYCEE POLYVALENT,0730003G,073
2020,LYCEE GENERAL PRIVE,PRIVE,43,45.69311021194983,5.899720183092176,Moyenne,LYCEE D ENSEIGNEMENT GENERAL,0730759D,073
2020,LYCEE GENERAL PRIVE,PRIVE,37,45.68557825687751,5.920039597673328,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0731040J,073
2020,LYCEE POLYVALENT,PUBLIC,808,45.67398221690976,6.389100607462976,Correcte,LYCEE POLYVALENT,0730005J,073
2020,LYCEE POLYVALENT PRIVE,PRIVE,241,45.67786915806447,6.390970389743636,Correcte,LYCEE POLYVALENT,0730760E,073
2020,LYCEE GENERAL,PUBLIC,293,45.61851735483636,6.765519765494131,Parfaite,LYCEE D ENSEIGNEMENT GENERAL,0731507S,073
2020,LYCEE GENERAL,PUBLIC,1022,45.56739472202638,5.918630517699966,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0730013T,073
2020,LPO LYCEE DES METIERS,PUBLIC,1096,45.565131384225744,5.933329646866618,Parfaite,LYCEE POLYVALENT,0730016W,073
2020,LGT PRIVE LYCEE DES METIERS,PRIVE,867,45.57061229428851,5.924773488942379,Parfaite,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0730763H,073
2020,LYCEE POLYVALENT,PUBLIC,986,45.594626101194834,5.920349846070932,Parfaite,LYCEE POLYVALENT,0731248K,073
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1271,45.55117739901706,5.968510590296778,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0731392S,073
2020,LPO LYCEE DES METIERS,PUBLIC,767,45.48185638120941,6.528740441001693,Correcte,LYCEE POLYVALENT,0730029K,073
2020,LYCEE POLYVALENT,PUBLIC,699,45.27255793027357,6.350259448570398,Correcte,LYCEE POLYVALENT,0730037U,073
2020,LPO LYCEE DES METIERS,PUBLIC,442,45.75073798723405,6.416430297735988,Parfaite,LYCEE POLYVALENT,0730043A,073
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,1594,45.96194024689052,5.346378473005927,Correcte,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE,0011194T,001
2020,LYCEE GENERAL ET TECHNOLOGIQUE,PUBLIC,639,45.76214116742379,5.689720088856269,Correcte,LYCEE POLYVALENT,0010010F,001
